id,title,subtitle,publication date,genres,naver rating,imdb rating,vote_count,critic_rating,director,actor,review
51828,원 데이,One Day,2011,드라마 로맨스,8.23,7,1006,3,론쉐르픽,앤해서웨이 짐스터게스,
20943,어글리 트루스,The Ugly Truth,2009,코미디 로맨스,8.4,6.4,1005,,로버트루케틱,캐서린헤이글 제라드버틀러,
9286,데스티네이션 3 - 파이널 데스티네이션,Final Destination 3,2006,호러 미스터리,7.05,5.8,1000,,황예유,메리엘리자베스윈스티드 라이언메리먼 크리스렘세,
2277,바이센테니얼 맨,Bicentennial Man,1999,코미디 SF,9.31,6.9,998,3,크리스콜럼버스,로빈윌리엄스,
10137,스튜어트 리틀,Stuart Little,1999,애니메이션 판타지 가족 코미디,8.22,5.8,998,3,롭민코프,지나데이비스 휴로리 조나단립니키,
3176,배틀로얄,Battle Royale,2000,드라마 스릴러 어드벤쳐,7.35,7.3,992,,후카사쿠킨지,기타노다케시 후지와라타츠야 마에다아키,
2486,에라곤,Eragon,2006,판타지 액션 어드벤쳐 가족,5.81,4.9,990,,스티펜펭메이어,에드워드스펠리어스 제레미아이언스,
10184,그는 당신에게 반하지 않았다,He's Just Not That Into You,2009,코미디 로맨스 드라마,7.88,6.2,988,,켄콰피스,벤애플렉 제니퍼애니스톤 드류베리모어 제니퍼코넬리 케빈코넬리 브래들리쿠퍼 지니퍼굿윈 스칼릿조핸슨 저스틴롱,
1493,미스 에이전트,Miss Congeniality,2000,코미디 범죄 액션,7.78,6.1,987,3,도날드페트리,산드라블록,
59965,어브덕션,Abduction,2011,스릴러 액션 미스터리,6.41,5.6,987,2,존싱글톤,테일러로트너 릴리콜린스 시고니위버," 테일러 로트너, '트와일라잇' 밖에서 살아남을 수 있을까."
76,비포 선라이즈,Before Sunrise,1995,드라마 로맨스,8.89,7.7,984,4,리처드링클레이터,에단호크 줄리델피,"여행과 사랑, 이다지도 달콤한 낭만적 판타지."
1620,히트맨,Hitman,2007,액션 범죄 드라마 스릴러,8.08,5.9,982,,자비에르젠스,티모시올리펀트 더그레이스콧 올가쿠릴렌코,
9495,크로우,The Crow,1994,판타지 액션 스릴러,8.84,7.3,980,,알렉스프로야스,브랜든리 어니허드슨 마이클윈콧,
9016,보물성,Treasure Planet,2002,어드벤쳐 애니메이션 가족 판타지 SF,9.12,7.2,980,3,론클레멘츠 존머스커,로스코리브라운 코리버튼 데인a데이비스 조셉고든레빗,
392,초콜릿,Chocolat,2000,코미디 드라마 로맨스,8.86,6.8,979,3,라세할스트롬,줄리엣비노쉬 주디덴치 알프리드몰리나 레나올린 조니뎁,
9982,치킨 리틀,Chicken Little,2005,애니메이션 가족 코미디,7.14,5.6,974,,마크딘달,잭브라프 조안쿠삭 스티브잔,
8645,해프닝,The Happening,2008,스릴러 SF,5.96,4.9,968,3.5,m나이트샤말란,마크월버그 주이디샤넬, 아직도 샤말란은 남들이 갖지 못한 것을 갖고 있다.
664,트위스터,Twister,1996,액션 어드벤쳐 드라마,8.14,6.1,966,3,얀드봉,헬렌헌트 빌팩스톤 캐리엘위스 제이미거츠,
87492,폭스캐처,Foxcatcher,2014,드라마 스릴러,8.16,6.5,965,4.5,베넷밀러,스티브카렐 채닝테이텀 마크러팔로, 가질 수 없는 것을 가지려는 자의 지옥.
1966,알렉산더,Alexander,2004,전쟁 역사 액션 어드벤쳐 드라마 로맨스,7,5.6,957,,올리버스톤,콜린파렐 안소니홉킨스 안젤리나졸리 발킬머 자레드레토,
65057,디센던트,The Descendants,2011,코미디 드라마,8.11,6.7,956,3.5,알렉산더페인,조지클루니 주디그리어, 조지 클루니가 나이를 먹어가는 법(을 지켜보는 기쁨).
146,와호장룡,"Crouching Tiger, Hidden Dragon",2000,어드벤쳐 드라마 액션 로맨스,8.48,7.2,949,4,이안,주윤발 양자경 장쯔이 장첸,
4256,무서운 영화 3,Scary Movie 3,2003,코미디,7.22,5.8,948,1.5,데이빗주커,안나페리스 안소니앤더슨 레슬리닐슨 캠린만하임 사이먼렉스 파멜라앤더슨 제니맥카시 대럴하몬드 케빈하트 D.L.하이리 자룰 드류미쿠스카 제레미피번 조지칼린,
103663,더 헌트,The Hunt,2012,드라마,9,7.9,946,4,토마스빈터베르그,매즈미켈슨 토머스보라센 수시울드 아니카베데르코프, 공동체 안에서 인력이 척력으로 변하는 순간의 폭력에 대한 섬뜩한 보고서.
9705,스워드피쉬,Swordfish,2001,액션 범죄 스릴러,8.17,6.1,946,3,도미닉세나,존트라볼타 휴잭맨 할리베리 돈치들 비니존스 샘쉐퍼드,
52451,삼총사 3D,The Three Musketeers,2011,어드벤쳐 액션 스릴러,7.32,5.6,945,,폴앤더슨,밀라요보비치 로건레먼 올랜도블룸,
1587,길버트 그레이프,What's Eating Gilbert Grape,1993,로맨스 드라마,9.16,7.5,943,4,라세할스트롬,조니뎁 줄리엣루이스,떠나기 전에 해결해야 할 것들.
470,21 그램,21 Grams,2003,드라마 범죄 스릴러,8.19,7.2,943,3.5,알레한드로곤잘레스이냐리투,숀펜 베니시오델토로 나오미왓츠,
2164,스타게이트,Stargate,1994,액션 어드벤쳐 SF,8.5,6.8,942,1.5,롤랜드에머리히,커트러셀 제임스스페이더,
9390,제리 맥과이어,Jerry Maguire,1996,코미디 드라마 로맨스,9.18,6.7,941,3.5,카메론크로우,톰크루즈,
714,007 네버 다이,Tomorrow Never Dies,1997,어드벤쳐 액션 스릴러,7.49,6,941,2,로저스포티스우드,피어스브로스넌,
663,쏘우 4,Saw IV,2007,호러 스릴러 범죄,6.31,5.9,938,,대런린보우즈만,토빈벨 코스타스맨다이어 스코트패터슨,
9506,성질 죽이기,Anger Management,2003,코미디,6.76,5.9,937,2.5,피터시걸,아담샌들러 잭니콜슨,
9476,기사 윌리엄,A Knight's Tale,2001,어드벤쳐 드라마 로맨스 액션,8.57,6.6,933,3,브라이언헬겔랜드,히스레저 마크애디 루퍼스스웰 폴베타니 샤닌소세이먼 알란터딕 로라프레이저,
41446,스크림 4G,Scream 4,2011,호러 미스터리,5.85,6.1,930,2.5,웨스크레이븐,니브캠벨 커트니콕스 데이빗아퀘트 엠마로버츠 헤이든파네티어 루시헤일, 어쨌든 이 시리즈는 끝까지 볼 것 같긴 하다.
9471,미녀 삼총사 2 - 맥시멈 스피드,Charlie's Angels: Full Throttle,2003,액션 어드벤쳐 코미디,7.31,5.2,930,2.5,맥지,카메론디아즈 드류베리모어 루시리우,
241,올리버 스톤의 킬러,Natural Born Killers,1994,범죄 스릴러 드라마,7.24,6.9,927,,올리버스톤,우디해럴슨 줄리엣루이스 로버트다우니주니어 토미리존스,
10202,베드타임 스토리,Bedtime Stories,2008,판타지 코미디 가족 로맨스,7.32,5.9,924,,아담쉥크만,아담샌들러 케리러셀 가이피어스 커트니콕스,
10330,프리키 프라이데이,Freaky Friday,2003,코미디,8.73,6,919,2.5,마크워터스,제이미리커티스 린제이로한 해롤드굴드 채드마이클머레이 스티븐토보로스키 크리스티나비달,
62215,멜랑콜리아,Melancholia,2011,드라마 SF,7.73,7,915,4.5,라스폰트리에,커스틴던스트 샤를로뜨갱스부르, 예술가의 우울증이 창작에 가장 창의적으로 작용된 사례 중 하나.
1690,호스텔,Hostel,2005,호러,7,5.7,913,,일라이로스,제이헤르난데즈 데릭리처드슨 이토르구드욘손,
9297,몬스터 하우스,Monster House,2006,애니메이션 코미디 가족 판타지,7.38,6.3,912,,길키넌,밋첼머소 샘러너 스펜서로크 스티브부세미 매기질렌할,
11619,플러쉬,Flushed Away,2006,어드벤쳐 애니메이션 코미디 가족,7.4,6,909,,데이빗보워스 샘펠,휴잭맨 케이트윈슬렛 이안맥켈런 앤디서키스 빌나이 장르노,
6145,프랙처,Fracture,2007,스릴러,7.03,7.1,908,,그레고리호블릿,안소니홉킨스 라이언고슬링,
8835,금발이 너무해,Legally Blonde,2001,코미디,8.45,6.2,908,3,로버트루케틱,리즈위더스푼 루크윌슨,
80271,LOL,LOL,2012,드라마 코미디 로맨스,8.11,5.8,905,,리자아주엘로스,마일리사이러스 애슐리그린,
5236,키스 키스 뱅뱅,Kiss Kiss Bang Bang,2005,액션 코미디 범죄 미스터리,7.47,7.2,900,,셰인블랙,로버트다우니주니어 발킬머,
881,어 퓨 굿 맨,A Few Good Men,1992,드라마,9.17,7.1,899,3.5,로브라이너,톰크루즈 잭니콜슨 데미무어,
8068,데스페라도,Desperado,1995,스릴러 액션 범죄,7.81,6.8,898,3,로버트로드리게즈,안토니오반데라스 조아큄드알메이다,
9032,빅 대디,Big Daddy,1999,코미디 드라마,8.24,6.2,898,2.5,데니스듀간,아담샌들러 조이로렌아담스 레슬리만,
86825,스토커,Stoker,2013,드라마 호러 스릴러,7.28,6.5,895,4,박찬욱,미아와시코브스카 매튜구드 니콜키드먼, 시공간을 끊임 없이 바느질하는 플롯과 편집의 마술.
10054,스파이 키드,Spy Kids,2001,액션 코미디 가족 어드벤쳐,8.13,5.5,893,3.5,로버트로드리게즈,안토니오반데라스 칼라구기노 알렉사베가 로버트패트릭 테리해처 다릴사바라,
10830,마틸다,Matilda,1996,코미디 가족 판타지,9.19,6.9,892,3,대니드비토,마라윌슨 대니드비토 레아펄만 엠베스데이비츠,
1970,그루지,The Grudge,2004,호러 미스터리 스릴러,5.45,5.8,889,,시미즈다카시,사라미셸겔러 제이슨베어,
13649,하이 스쿨 뮤지컬 2,High School Musical 2,2007,코미디 드라마 가족 음악,8.84,6.1,884,,케니오르테가,잭에프론 바네사허진스 애슐리티스데일 루카스그래빌 코빈블루 모니크콜맨,
10521,신부들의 전쟁,Bride Wars,2009,코미디,7.03,5.9,884,,개리위닉,케이트허드슨 앤해서웨이,
9362,불가사리,Tremors,1990,액션 호러,8.98,6.6,882,3,론언더우드,케빈베이컨 프레드워드 핀카터 마이클그로스 빅터웡 로버트제인 아리아나리처즈 레바매킨타이어,
1738,넥스트,Next,2007,액션 SF 스릴러,7.4,5.9,880,2,리타마호리,니콜라스케이지 줄리안무어 제시카비엘,클라이맥스에서 가장 지루해지는 이상한 오락영화.
36643,007 언리미티드,The World Is Not Enough,1999,어드벤쳐 액션 스릴러,8.2,6,878,2,마이클앱티드,피어스브로스넌,
15092,아드레날린 24 2,Crank: High Voltage,2009,액션 스릴러 범죄,7.04,5.9,878,,마크네빌딘 브라이언테일러,제이슨스타뎀 에이미스마트 드와이트요아캄 에프렌라미레즈,
4538,다즐링 주식회사,The Darjeeling Limited,2007,어드벤쳐 드라마 코미디,7.24,7.1,876,,웨스앤더슨,오웬윌슨 애드리언브로디 제이슨슈왈츠먼 아마라카렌 월레스우로다스키,
9486,쟈니 잉글리쉬,Johnny English,2003,어드벤쳐 액션 코미디,8.04,6,875,3,피터호윗,로완앳킨슨,
2907,아담스 패밀리,The Addams Family,1991,호러 코미디 판타지,8.13,6.7,871,3.5,배리소넨펠드,안젤리카휴스턴 라울줄리아 크리스토퍼로이드,
7735,디 벨레,The Wave,2008,드라마 스릴러,8.93,7.5,870,,데니스간젤,위르겐포겔 크리스티안폴,
8656,딥 임팩트,Deep Impact,1998,액션 드라마 로맨스,8.77,5.9,870,3,미미레더,로버트듀발 티아레오니 일라이저우드 바네사레드그레이브 맥시밀리안쉘 제임스크롬웰 모건프리먼,
402,원초적 본능,Basic Instinct,1992,스릴러 미스터리,8.96,6.5,869,3.5,폴버호벤,마이클더글라스 샤론스톤 조지던자 진트리플혼,
2252,이스턴 프라미스,Eastern Promises,2007,스릴러 범죄 미스터리,8.19,7.2,867,3.5,데이비드크로넨버그,비고모텐슨 나오미왓츠 뱅상카셀 아민뮬러스탈, 100 %의 비고 모텐슨.
10022,패시파이어,The Pacifier,2005,액션 코미디 드라마 가족 스릴러,7.51,5.8,865,1.5,아담쉥크만,빈디젤 로렌그라함,
10312,패치 아담스,Patch Adams,1998,코미디 드라마,9.09,7,863,3,톰새디악,로빈윌리엄스,
1089,폭풍 속으로,Point Break,1991,액션 스릴러 범죄,8.42,6.9,861,3.5,캐서린비글로우,키아누리브스 패트릭스웨이지,
9489,유브 갓 메일,You've Got Mail,1998,코미디 로맨스,8.73,6.3,859,3,노라에프론,톰행크스 멕라이언,
9772,에어 포스 원,Air Force One,1997,액션 스릴러,7.75,6.2,859,3,볼프강페터젠,해리슨포드 게리올드만,
1246,록키 발보아,Rocky Balboa,2006,드라마,8.9,6.5,858,,실베스터스탤론,실베스터스탤론,
11887,하이 스쿨 뮤지컬: 졸업반,High School Musical 3: Senior Year,2008,코미디 드라마 가족 음악 로맨스,9.25,6.1,858,,케니오르테가,잭에프론 바네사허진스 애슐리티스데일 루카스그래빌,
4233,스크림 2,Scream 2,1997,호러 미스터리,7.22,6.1,856,3.5,웨스크레이븐,데이빗아퀘트 니브캠벨 커트니콕스 사라미셸겔러,
310307,파운더,The Founder,2016,드라마 역사,8.36,7,855,4,존리행콕,마이클키튼 닉오퍼맨 존캐럴린치, 한 시대의 욕망을 전력으로 체현한 자가 거둔 무자비한 승리.
2310,베오울프,Beowulf,2007,어드벤쳐 액션 애니메이션,6.49,5.5,855,3.5,로버트저메키스,레이윈스턴 안소니홉킨스 존말코비치 로빈라이트 브렌단글리슨 크리스핀글로버 알리슨로먼 안젤리나졸리, 오래된 이야기와 새로운 기술이 이물감 없이 멋지게 어울렸다.
26388,베리드,Buried,2010,드라마 스릴러 미스터리,7.49,6.6,853,4,로드리고코르테스,라이언레이놀즈, 형식적 제약이 창의성에 날개를 달아준 경우.
9637,스쿠비 두,Scooby-Doo,2002,미스터리 어드벤쳐 코미디,7.14,5.4,853,2,라자고스넬,프레디프린즈주니어 사라미셸겔러 매튜릴라드 린다카델리니 로완앳킨슨,
1381,천년을 흐르는 사랑,The Fountain,2006,드라마 어드벤쳐 SF 로맨스,6.98,6.8,852,2.5,대런아로노프스키,휴잭맨 레이첼와이즈,
171274,인히어런트 바이스,Inherent Vice,2014,코미디 로맨스 범죄 드라마 미스터리,6.26,6.5,852,4,폴토마스앤더슨,호아킨피닉스 리즈위더스푼 지나말론 조슈브롤린,
9767,브레이크업 - 이별후애,The Break-Up,2006,로맨스 코미디,7.37,5.6,851,,페이튼리드,빈스본 제니퍼애니스톤,
8374,분닥 세인트,The Boondock Saints,1999,액션 스릴러 범죄,8.01,7.2,848,2,트로이듀피,윌렘대포 숀패트릭프레너리 노만리더스 데이빗델라로코 빌리코놀리,
796,사랑보다 아름다운 유혹,Cruel Intentions,1999,드라마 로맨스 스릴러,8.15,6.6,848,2.5,로저컴블,라이언필립 사라미셸겔러 리즈위더스푼,
11917,쏘우 5,Saw V,2008,호러 스릴러 범죄,6.56,6,848,,데이빗해클,토빈벨 스코트패터슨 코스타스맨다이어 줄리벤즈,
4442,그림 형제 - 마르바덴 숲의 전설,The Brothers Grimm,2005,어드벤쳐 판타지 액션 코미디 스릴러,5.66,5.6,847,2,테리길리엄,맷데이먼 히스레저," 매력적인 모티브, 매력적인 비주얼, 매력없는 캐릭터."
86829,인사이드 르윈,Inside Llewyn Davis,2013,드라마 음악,8.15,7.2,845,5,조엘코엔 에단코엔,캐리멀리건 저스틴팀버레이크 오스카아이삭 존굿맨, 삶의 폐곡선에 물처럼 고인 우수.
2288,클로저,Closer,2004,드라마 로맨스,8.17,6.7,845,3.5,마이크니콜스,나탈리포트만 주드로 줄리아로버츠 클라이브오웬, 빗나간 집착과 뒤틀린 욕망이 초래한 관계의 종말을 재난영화처럼 그려내는 파국의 서커스.
334,매그놀리아,Magnolia,1999,드라마,8.28,7.5,844,5,폴토마스앤더슨,제레미블랙맨 톰크루즈 멜린다딜론 에이프릴그레이스 루이스구즈만 필립베이커홀 필립세이모어호프만 리키제이 윌리암h머시 알프리드몰리나 줄리안무어 마이클머피 존c라일리 제이슨로바즈 멜로라월터스,"비범하게 선택""해서 독창적으로 배열하는 능력."""""""
10591,내겐 너무 아찔한 그녀,The Girl Next Door,2004,코미디,8.39,6.3,844,3,루크그린필드,에밀허쉬 엘리샤커스버트 티모시올리펀트 제임스레마,
9481,본 콜렉터,The Bone Collector,1999,드라마 미스터리 스릴러 범죄,7.87,6.5,843,2,필립노이스,덴젤워싱턴 안젤리나졸리,
1832,도그마,Dogma,1999,판타지 코미디 어드벤쳐,7.24,6.8,842,3,케빈스미스,벤애플렉 조지칼린 맷데이먼 린다피오렌티노 셀마헤이엑 제이슨리 제이슨미웨스 케빈스미스 앨런릭먼 크리스록,
9470,쿵푸 허슬,Kung Fu Hustle,2004,액션 코미디 범죄 판타지,8.63,7.2,841,4,주성치,주성치,
1443,처녀 자살 소동,The Virgin Suicides,1999,드라마 로맨스,7.76,7.1,841,,소피아코폴라,제임스우즈 캐서린터너,
112949,세이프 헤이븐,Safe Haven,2013,로맨스,8.55,6.9,840,2.5,라세할스트롬,조쉬더하멜 줄리안허프 코비스멀더스,
2666,다크 시티,Dark City,1998,미스터리 SF,8.47,7.2,838,4,알렉스프로야스,루퍼스스웰 키퍼서덜랜드 제니퍼코넬리 리처드오브라이언 이안리처드슨 윌리엄허트,
37094,폴링 다운,Falling Down,1993,범죄 드라마 스릴러,7.74,7.2,837,3,조엘슈마허,마이클더글라스 로버트듀발,
273895,셀마,Selma,2014,역사 드라마,8.45,7.4,835,3.5,에바두버네이,팀로스 쿠바구딩쥬니어 데이빗오예로워 카르멘에조고 톰윌킨슨 테사톰슨 지오바니리비시,
